Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A261F7P4_9BIFI	A0A261F7P4_9BIFI	1500	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	7.3e-218	737.5	22.4	1	2	8.5e-62	9.0e-57	203.89469909668	2.41	3	333	22	370	20	388	0.83	CRISPR-associated endonuclease Cas9		0
A0A261F7P4_9BIFI	A0A261F7P4_9BIFI	1500	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	7.3e-218	737.5	22.4	2	2	3.4e-162	3.7e-157	536.425476074219	12.27	388	1318	469	1488	453	1489	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R1S2S1_9LACO	A0A0R1S2S1_9LACO	1363	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	7.4e-217	734.1	32.8	1	1	3.6e-221	3.8e-216	731.801147460938	32.75	2	1317	4	1362	3	1363	0.83	CRISPR-associated endonuclease Cas9		0
G2KVM6_LACSM	G2KVM6_LACSM	1331	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	9.3e-217	733.8	46.7	1	1	1.0e-221	1.1e-216	733.628295898438	46.69	3	1317	6	1330	4	1331	0.85	CRISPR-associated endonuclease Cas9		0
A0A081BKX9_9LACO	A0A081BKX9_9LACO	1332	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	9.9e-214	723.8	31.3	1	1	1.2e-218	1.3e-213	723.458679199219	31.27	3	1209	5	1235	3	1293	0.84	CRISPR-associated endonuclease Cas9		0
A0A0R2I8Q5_9LACO	A0A0R2I8Q5_9LACO	1378	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.4e-213	722.5	41.1	1	1	1.8e-217	1.9e-212	719.565124511719	41.13	3	1317	6	1376	4	1378	0.80	CRISPR-associated endonuclease Cas9		0
A0A0R1WWN2_9LACO	A0A0R1WWN2_9LACO	1368	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	6.6e-213	721.1	34.9	1	1	1.6e-217	1.7e-212	719.727355957031	34.89	2	1317	4	1367	3	1368	0.81	CRISPR-associated endonuclease Cas9		0
W9EE99_9LACO	W9EE99_9LACO	1327	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	3.6e-212	718.6	32.8	1	1	3.9e-217	4.1e-212	718.420288085938	32.80	3	1318	8	1327	6	1327	0.86	CRISPR-associated endonuclease Cas9		0
A0A0R2HZC9_9LACO	A0A0R2HZC9_9LACO	1365	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	4.3e-212	718.4	40.2	1	1	7.8e-217	8.3e-212	717.423828125	40.19	3	1318	6	1359	4	1360	0.82	CRISPR-associated endonuclease Cas9		0
E0NI75_PEDAC	E0NI75_PEDAC	1364	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	5.6e-212	718.0	34.2	1	1	6.9e-217	7.4e-212	717.593139648438	34.17	3	1318	6	1364	4	1364	0.84	CRISPR-associated endonuclease Cas9		0
A0A0R2JSC5_9LACO	A0A0R2JSC5_9LACO	1341	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	8.7e-212	717.3	48.5	1	1	9.4e-217	1.0e-211	717.162170410156	48.51	2	1318	7	1341	6	1341	0.85	CRISPR-associated endonuclease Cas9		0
A0A0R1RRH5_9LACO	A0A0R1RRH5_9LACO	1364	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.0e-211	716.1	34.0	1	1	5.3e-216	5.6e-211	714.672424316406	34.02	3	1317	5	1363	3	1364	0.83	CRISPR-associated endonuclease Cas9		0
C2D302_LACBR	C2D302_LACBR	1377	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	9.0e-211	714.0	37.1	1	1	8.8e-215	9.3e-210	710.630493164062	37.08	3	1318	12	1377	10	1377	0.83	CRISPR-associated endonuclease Cas9		0
A0A0D0YUU5_9LACO	A0A0D0YUU5_9LACO	1370	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.5e-208	706.7	35.1	1	1	2.2e-213	2.3e-208	706.008117675781	35.07	2	1316	5	1364	4	1367	0.83	CRISPR-associated endonuclease Cas9		0
J9W3C2_LACBU	J9W3C2_LACBU	1371	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.4e-205	696.0	29.7	1	1	7.8e-209	8.3e-204	690.927062988281	29.67	2	1317	5	1370	4	1371	0.81	CRISPR-associated endonuclease Cas9		0
A0A062XN29_LEUPS	A0A062XN29_LEUPS	883	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	7.5e-205	694.4	30.3	1	1	8.5e-210	9.0e-205	694.1181640625	30.31	33	872	1	871	1	882	0.89	CRISPR-associated protein, SAG0894 family		0
A0A1I1T9Q3_9LACO	A0A1I1T9Q3_9LACO	1396	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.8e-204	692.5	43.2	1	1	9.6e-208	1.0e-202	687.314697265625	43.19	3	1318	8	1396	6	1396	0.79	CRISPR-associated endonuclease Cas9		0
Q1WVK1_LACS1	Q1WVK1_LACS1	1149	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	7.5e-204	691.1	45.5	1	1	9.2e-209	9.8e-204	690.681274414062	45.48	3	1125	4	1119	2	1131	0.86	CRISPR-associated endonuclease Cas9		0
A0A0R1MNC7_9LACO	A0A0R1MNC7_9LACO	1351	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	7.4e-201	681.1	21.5	1	1	1.8e-205	1.9e-200	679.765869140625	21.50	3	1318	5	1351	3	1351	0.80	CRISPR-associated endonuclease Cas9		0
A0A0R2AFH9_9LACO	A0A0R2AFH9_9LACO	1324	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.4e-200	680.2	42.0	1	1	1.6e-205	1.7e-200	679.981140136719	42.03	27	1315	2	1321	1	1324	0.82	CRISPR-associated endonuclease Cas9		0
A0A0D4CLL6_LACMC	A0A0D4CLL6_LACMC	1396	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	4.0e-200	678.7	37.2	1	1	2.0e-202	2.1e-197	669.72705078125	37.17	3	1317	11	1395	9	1396	0.80	CRISPR-associated endonuclease Cas9		0
A0A0R2DGS6_9LACO	A0A0R2DGS6_9LACO	1369	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	5.0e-200	678.4	33.6	1	1	3.1e-204	3.3e-199	675.699951171875	33.62	3	1317	5	1368	3	1369	0.82	CRISPR-associated endonuclease Cas9		0
I7L6U4_9LACO	I7L6U4_9LACO	1386	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	3.2e-199	675.7	54.7	1	1	1.2e-203	1.3e-198	673.716003417969	54.71	3	1318	8	1386	6	1386	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R1RFJ4_9LACO	A0A0R1RFJ4_9LACO	1336	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.5e-193	656.2	41.3	1	1	4.6e-198	4.9e-193	655.234069824219	41.30	21	1317	3	1335	1	1336	0.82	CRISPR-associated endonuclease Cas9		0
A0A1P8Q111_9LACO	A0A1P8Q111_9LACO	1365	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	3.9e-193	655.6	46.9	1	1	4.4e-198	4.7e-193	655.298156738281	46.90	3	1314	8	1363	6	1365	0.84	CRISPR-associated endonuclease Cas9		0
A0A0R2DIR3_9LACO	A0A0R2DIR3_9LACO	1346	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	6.2e-191	648.3	41.1	1	1	7.9e-196	8.4e-191	647.840454101562	41.09	2	1311	6	1341	5	1346	0.81	CRISPR-associated endonuclease Cas9		0
A0A089Y508_9LACO	A0A089Y508_9LACO	1400	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	5.7e-190	645.1	45.7	1	1	1.4e-193	1.5e-188	640.396911621094	45.71	3	1318	8	1400	6	1400	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R1S4R8_9LACO	A0A0R1S4R8_9LACO	1390	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	8.0e-188	638.0	41.4	1	1	7.9e-192	8.4e-187	634.601989746094	41.42	3	1318	7	1390	5	1390	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R2DR00_9LACO	A0A0R2DR00_9LACO	1345	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.5e-185	630.5	20.6	1	1	1.9e-190	2.0e-185	630.037475585938	20.56	3	1311	5	1338	3	1345	0.78	CRISPR-associated endonuclease Cas9		0
A0A0R1RHH9_9LACO	A0A0R1RHH9_9LACO	1378	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	4.5e-183	622.2	26.0	1	1	5.2e-188	5.5e-183	621.959411621094	26.01	3	1318	16	1378	14	1378	0.80	CRISPR-associated endonuclease Cas9		0
A0A2S2JKP0_9LACO	A0A2S2JKP0_9LACO	1458	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	5.4e-183	622.0	55.4	1	2	9.1e-54	9.7e-49	177.284866333008	6.44	3	347	4	348	2	385	0.87	CRISPR-associated endonuclease Cas9		0
A0A2S2JKP0_9LACO	A0A2S2JKP0_9LACO	1458	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	5.4e-183	622.0	55.4	2	2	2.5e-136	2.6e-131	450.769348144531	41.01	362	1318	486	1458	434	1458	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R1K630_9LACO	A0A0R1K630_9LACO	1376	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.2e-182	619.9	12.4	1	1	1.6e-184	1.7e-179	610.420288085938	12.38	3	1130	5	1155	3	1275	0.80	CRISPR-associated endonuclease Cas9		0
A0A0H4LAX2_9LACO	A0A0H4LAX2_9LACO	1356	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	3.8e-175	596.0	42.7	1	1	4.3e-180	4.5e-175	595.73779296875	42.73	3	1315	8	1355	6	1356	0.82	CRISPR-associated endonuclease Cas9		0
R7GMQ9_9FIRM	R7GMQ9_9FIRM	1333	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.0e-172	587.9	34.4	1	1	1.2e-177	1.2e-172	587.657348632812	34.40	2	1314	7	1332	6	1333	0.84	CRISPR-associated endonuclease Cas9		0
A0A0R2N0I6_9LACO	A0A0R2N0I6_9LACO	1346	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	6.6e-172	585.3	22.1	1	1	1.6e-176	1.7e-171	583.893127441406	22.08	3	1317	5	1345	3	1346	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R2HM97_9FIRM	A0A0R2HM97_9FIRM	1344	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.8e-170	579.9	47.8	1	1	3.3e-175	3.6e-170	579.5244140625	47.84	3	1314	9	1343	7	1344	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2DLB6_9LACO	A0A0R2DLB6_9LACO	1402	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.3e-168	574.3	49.8	1	2	1.3e-45	1.4e-40	150.276489257812	3.85	2	335	5	331	4	339	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R2DLB6_9LACO	A0A0R2DLB6_9LACO	1402	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.3e-168	574.3	49.8	2	2	5.9e-130	6.3e-125	429.640014648438	37.90	370	1317	425	1401	369	1402	0.81	CRISPR-associated endonuclease Cas9		0
A0A2K2U9X6_9ACTN	A0A2K2U9X6_9ACTN	1371	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.1e-167	571.3	0.4	1	2	1.6e-51	1.7e-46	169.835754394531	0.11	2	346	8	344	7	363	0.83	CRISPR-associated endonuclease Cas9		0
A0A2K2U9X6_9ACTN	A0A2K2U9X6_9ACTN	1371	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.1e-167	571.3	0.4	2	2	6.7e-121	7.2e-116	399.651275634766	0.02	361	1312	384	1366	362	1370	0.79	CRISPR-associated endonuclease Cas9		0
Q8E042_STRA5	Q8E042_STRA5	1370	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.6e-167	570.8	38.7	1	1	1.5e-172	1.6e-167	570.7607421875	38.70	3	1124	5	1153	3	1288	0.80	CRISPR-associated endonuclease Cas9		0
E1QW44_OLSUV	E1QW44_OLSUV	1399	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	3.7e-167	569.5	3.5	1	1	1.8e-170	1.9e-165	563.865295410156	3.47	3	1315	10	1397	8	1399	0.78	CRISPR-associated endonuclease Cas9		0
A0A1I0EHL5_9FIRM	A0A1I0EHL5_9FIRM	1319	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	2.3e-166	566.9	53.5	1	1	2.6e-171	2.8e-166	566.618591308594	53.47	3	1315	8	1319	6	1319	0.84	CRISPR-associated endonuclease Cas9		0
U2VD49_9ACTN	U2VD49_9ACTN	1395	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	4.1e-166	566.1	5.8	1	2	3.8e-55	4.1e-50	181.855331420898	0.71	3	370	10	375	8	378	0.85	CRISPR-associated endonuclease Cas9		0
U2VD49_9ACTN	U2VD49_9ACTN	1395	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	4.1e-166	566.1	5.8	2	2	3.2e-117	3.4e-112	387.490447998047	0.54	340	1204	376	1265	369	1394	0.78	CRISPR-associated endonuclease Cas9		0
R6I3U9_9ACTN	R6I3U9_9ACTN	1396	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	9.1e-166	564.9	9.3	1	2	3.1e-51	3.3e-46	168.913330078125	0.30	3	342	11	355	9	376	0.84	CRISPR-associated endonuclease Cas9		0
R6I3U9_9ACTN	R6I3U9_9ACTN	1396	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	9.1e-166	564.9	9.3	2	2	7.7e-121	8.1e-116	399.465698242188	3.87	336	1315	380	1394	363	1396	0.81	CRISPR-associated endonuclease Cas9		0
A0A1Q8RF43_9STRE	A0A1Q8RF43_9STRE	1343	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	1.2e-165	564.5	34.9	1	1	2.1e-170	2.2e-165	563.635986328125	34.86	2	1120	4	1128	3	1162	0.84	CRISPR-associated endonuclease Cas9		0
B5CL59_9FIRM	B5CL59_9FIRM	1341	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	3.6e-165	563.0	36.5	1	1	1.3e-167	1.4e-162	554.347473144531	36.55	2	1315	4	1338	3	1341	0.79	CRISPR-associated endonuclease Cas9		0
F2NB82_CORGP	F2NB82_CORGP	1384	>tr|A0A0J5P9G6|A0A0J5P9G6_9LACT CRISPR-associated endonuclease Cas9 OS=Fructobacillus sp. EFB-N1 OX=1658766 GN=cas9-2 PE=3 SV=1	-	1319	5.3e-165	562.4	0.4	1	2	3.3e-47	3.6e-42	155.546157836914	0.08	3	338	10	344	8	356	0.86	CRISPR-associated endonuclease Cas9		0
